[09:10:43] device NVIDIA GeForce RTX 2060 SUPER cc (7, 5) SMs 34 L2 4 MiB shared/SM 64 KiB opt-in 64 KiB icache 64 KiB
[09:10:43] backend mlir cubie 0.12.0 cache /home/cca79/orca/workspaces/cubie/landscape-2060/generated
[09:10:46] 50 configurations, 420 kernels to compile
[09:58:25]   round 2 tierA                            bs64x1    warm    313.11 timed    317.83    313.62    318.34 ms
[09:58:26]   round 2 tierA                            bs64x2    warm    253.54 timed    250.04    252.69    250.65 ms
[09:58:27]   round 2 tierA                            bs64x3    warm    241.33 timed    236.53    238.91    244.23 ms
[09:58:27]   round 2 tierA                            bs64x4    warm    231.97 timed    232.45    235.19    233.66 ms
[09:58:29]   round 2 tierA                            bs32x1    warm    477.10 timed    470.88    481.51    479.48 ms
[09:58:30]   round 2 tierA                            bs32x6    warm    239.52 timed    243.25    241.37    253.03 ms
[09:58:31]   round 2 tierA                            bs32x7    warm    245.95 timed    240.94    238.16    240.04 ms
[09:58:32]   round 2 tierA                            bs32x8    warm    233.16 timed    233.35    235.24    234.53 ms
[09:58:33]   round 2 tierA                            bs256x1   warm    236.14 timed    238.23    238.48    237.55 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs256x1    blk/SM  1 best   235.030 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs32x8     blk/SM  8 best   233.353 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs32x7     blk/SM  7 best   238.160 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs32x6     blk/SM  6 best   240.833 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs32x1     blk/SM  1 best   459.074 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs64x4     blk/SM  4 best   231.635 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs64x3     blk/SM  3 best   236.527 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs64x2     blk/SM  2 best   250.041 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs64x1     blk/SM  1 best   311.405 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs128x2    blk/SM  2 best   233.105 ms
[09:58:33] chain64/radau_iia_5 tierA                            bs128x1    blk/SM  1 best   241.172 ms
[09:58:33] chain64/radau_iia_5 plain                            bs64x4     blk/SM  4 best   242.252 ms
[09:58:33] chain64/radau_iia_5 plain                            bs32x8     blk/SM  8 best   242.243 ms
[09:58:33] chain64/radau_iia_5 plain                            bs32x7     blk/SM  7 best   251.557 ms
[09:58:33] chain64/radau_iia_5 plain                            bs32x6     blk/SM  6 best   251.986 ms
[09:58:33] chain64/radau_iia_5 plain                            bs32x1     blk/SM  1 best   524.876 ms capped
[09:58:33] chain64/radau_iia_5 plain                            bs64x3     blk/SM  3 best   251.744 ms
[09:58:33] chain64/radau_iia_5 plain                            bs64x2     blk/SM  2 best   255.859 ms
[09:58:33] chain64/radau_iia_5 plain                            bs64x1     blk/SM  1 best   331.391 ms
[09:58:33] chain64/radau_iia_5 plain                            bs128x2    blk/SM  2 best   241.293 ms
[09:58:33] chain64/radau_iia_5 plain                            bs128x1    blk/SM  1 best   252.862 ms
[09:58:33] chain64/radau_iia_5 plain                            bs256x1    blk/SM  1 best   244.077 ms
[09:58:33] chain64/radau_iia_5 opt:newton_exits=1 stage_increment=shared bs32x2     blk/SM  2 best   270.489 ms
[09:58:33] chain64/radau_iia_5 opt:newton_exits=1 stage_increment=shared bs32x1     blk/SM  1 best   437.056 ms
[09:58:33] chain64/radau_iia_5 opt:newton_exits=1 stage_increment=shared bs64x1     blk/SM  1 best   275.816 ms
[09:58:33] chain64/radau_iia_5 opt:newton_exits=0 stage_increment=shared bs32x2     blk/SM  2 best   372.221 ms
[09:58:33] chain64/radau_iia_5 opt:newton_exits=0 stage_increment=shared bs32x1     blk/SM  1 best   562.857 ms capped
[09:58:33] chain64/radau_iia_5 opt:newton_exits=0 stage_increment=shared bs64x1     blk/SM  1 best   373.025 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs256x1    blk/SM  1 best   265.022 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs32x8     blk/SM  8 best   262.572 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs32x7     blk/SM  7 best   268.666 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs32x6     blk/SM  6 best   269.441 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs32x1     blk/SM  1 best   530.511 ms capped
[09:58:33] chain64/radau_iia_5 n0o0                             bs64x4     blk/SM  4 best   267.805 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs64x3     blk/SM  3 best   270.287 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs64x2     blk/SM  2 best   270.458 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs64x1     blk/SM  1 best   340.331 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs128x2    blk/SM  2 best   266.315 ms
[09:58:33] chain64/radau_iia_5 n0o0                             bs128x1    blk/SM  1 best   270.031 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs256x1    blk/SM  1 best   240.183 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs32x8     blk/SM  8 best   238.985 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs32x7     blk/SM  7 best   241.824 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs32x6     blk/SM  6 best   242.145 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs32x1     blk/SM  1 best   472.648 ms capped
[09:58:33] chain64/radau_iia_5 n1o0                             bs64x4     blk/SM  4 best   235.913 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs64x3     blk/SM  3 best   243.972 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs64x2     blk/SM  2 best   245.269 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs64x1     blk/SM  1 best   301.251 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs128x2    blk/SM  2 best   236.773 ms
[09:58:33] chain64/radau_iia_5 n1o0                             bs128x1    blk/SM  1 best   243.010 ms
[09:58:33] chain64/radau_iia_5 n0o0+stage_increment=shared      bs32x2     blk/SM  2 best   328.301 ms
[09:58:33] chain64/radau_iia_5 n0o0+stage_increment=shared      bs32x1     blk/SM  1 best   506.516 ms capped
[09:58:33] chain64/radau_iia_5 n0o0+stage_increment=shared      bs64x1     blk/SM  1 best   331.643 ms
[09:58:33] chain64/radau_iia_5 allrolled                        bs256x1    blk/SM  1 best   435.399 ms
[09:58:33] chain64/radau_iia_5 allrolled                        bs32x8     blk/SM  8 best   431.170 ms
[09:58:33] chain64/radau_iia_5 allrolled                        bs32x7     blk/SM  7 best   488.967 ms capped
[09:58:33] chain64/radau_iia_5 allrolled                        bs32x6     blk/SM  6 best   554.372 ms capped
[09:58:33] chain64/radau_iia_5 allrolled                        bs32x1     blk/SM  1 best  1468.265 ms capped
[09:58:33] chain64/radau_iia_5 allrolled                        bs64x4     blk/SM  4 best   436.195 ms
[09:58:33] chain64/radau_iia_5 allrolled                        bs64x3     blk/SM  3 best   558.354 ms capped
[09:58:33] chain64/radau_iia_5 allrolled                        bs64x2     blk/SM  2 best   725.483 ms capped
[09:58:33] chain64/radau_iia_5 allrolled                        bs64x1     blk/SM  1 best  1100.768 ms capped
[09:58:33] chain64/radau_iia_5 allrolled                        bs128x2    blk/SM  2 best   436.299 ms
[09:58:33] chain64/radau_iia_5 allrolled                        bs128x1    blk/SM  1 best   698.102 ms capped
[09:58:33] === chain64/radau_iia_5 done in 153.4 s
[09:58:33] === chain64/kvaerno3_bicgstab n_runs 262144 duration 0.05 arms 10
[09:58:34]   tierA                            regs 255 frame  3968 sass   492 KiB shared/run    0 cells bs256x1 bs32x8 bs32x7 bs32x6 bs32x1 bs64x4 bs64x3 bs64x2 bs64x1 bs128x2 bs128x1 (0.4 s)
[09:58:34]   plain                            regs 255 frame  6224 sass  1154 KiB shared/run    0 cells bs64x4 bs32x8 bs32x7 bs32x6 bs32x1 bs64x3 bs64x2 bs64x1 bs128x2 bs128x1 bs256x1 (0.3 s)
[09:58:34]   opt:newton_exits=1 accumulator=local alias of plain
[09:58:35]   opt:newton_exits=1 accumulator=shared regs 255 frame  4288 sass  1169 KiB shared/run  772 cells bs32x2 bs32x1 bs64x1 (0.2 s)
[09:58:35]   opt:newton_exits=0 accumulator=local alias of tierA
[09:58:35]   opt:newton_exits=0 accumulator=shared regs 255 frame  3456 sass   515 KiB shared/run  772 cells bs32x2 bs32x1 bs64x1 (0.2 s)
[09:58:35]   n1k1o1                           regs 255 frame  6496 sass  1833 KiB shared/run    0 cells bs256x1 bs32x8 bs32x7 bs32x6 bs32x1 bs64x4 bs64x3 bs64x2 bs64x1 bs128x2 bs128x1 (0.2 s)
[09:58:35]   n0k1o1                           regs 255 frame  4392 sass   758 KiB shared/run    0 cells bs256x1 bs32x8 bs32x7 bs32x6 bs32x1 bs64x4 bs64x3 bs64x2 bs64x1 bs128x2 bs128x1 (0.2 s)
[09:58:36]   n0k0o0                           regs 255 frame  5536 sass   485 KiB shared/run    0 cells bs256x1 bs32x8 bs32x7 bs32x6 bs32x1 bs64x4 bs64x3 bs64x2 bs64x1 bs128x2 bs128x1 (0.2 s)
[09:58:36]   n1k0o0                           regs 255 frame  6688 sass  1118 KiB shared/run    0 cells bs256x1 bs32x8 bs32x7 bs32x6 bs32x1 bs64x4 bs64x3 bs64x2 bs64x1 bs128x2 bs128x1 (0.2 s)
[09:58:48]   round 1 tierA                            bs256x1   warm    491.36 timed    498.35    494.76    488.21 ms
[09:58:50]   round 1 tierA                            bs32x8    warm    493.71 timed    496.33    509.68    500.03 ms
[09:58:52]   round 1 tierA                            bs32x7    warm    499.47 timed    505.52    508.12    504.94 ms
[09:58:54]   round 1 tierA                            bs32x6    warm    504.65 timed    501.02    505.64    507.25 ms
[09:58:57]   round 1 tierA                            bs32x1    warm    895.75 timed    904.57    907.76    905.48 ms
[09:58:59]   round 1 tierA                            bs64x4    warm    501.44 timed    503.26    499.59    496.17 ms
[09:59:01]   round 1 tierA                            bs64x3    warm    515.99 timed    514.39    512.77    516.22 ms
[09:59:04]   round 1 tierA                            bs64x2    warm    551.27 timed    550.28    557.10    559.28 ms
[09:59:07]   round 1 tierA                            bs64x1    warm    762.71 timed    760.70    760.61    762.63 ms
[09:59:09]   round 1 tierA                            bs128x2   warm    493.53 timed    497.16    489.66    492.84 ms
[09:59:11]   round 1 tierA                            bs128x1   warm    563.24 timed    563.33    561.14    556.78 ms
[09:59:14]   round 1 plain                            bs64x4    warm    659.20 timed    676.79    644.75    658.85 ms
[09:59:17]   round 1 plain                            bs32x8    warm    668.99 timed    662.09    668.18    666.31 ms
[09:59:20]   round 1 plain                            bs32x7    warm    692.57 timed    677.15    679.82    677.63 ms
[09:59:22]   round 1 plain                            bs32x6    warm    690.74 timed    689.18    694.89    691.99 ms
[09:59:25]   capped plain bs32x1 warm 1153.85 ms > 2.0x floor 488.21
[09:59:27]   round 1 plain                            bs64x3    warm    672.77 timed    674.51    690.44    658.93 ms
[09:59:30]   round 1 plain                            bs64x2    warm    713.37 timed    718.61    712.22    717.41 ms
[09:59:34]   round 1 plain                            bs64x1    warm    946.30 timed    921.77    911.70    919.23 ms
[09:59:37]   round 1 plain                            bs128x2   warm    664.00 timed    661.13    660.60    656.10 ms
[09:59:39]   round 1 plain                            bs128x1   warm    720.85 timed    723.32    718.74    718.06 ms
[09:59:42]   round 1 plain                            bs256x1   warm    665.00 timed    685.89    670.61    680.10 ms
[09:59:46]   round 1 opt:newton_exits=1 accumulator=shared bs32x2    warm    738.12 timed    735.11    767.22    749.45 ms
[09:59:50]   round 1 opt:newton_exits=1 accumulator=shared bs32x1    warm    910.55 timed    908.97    908.26    904.85 ms
[09:59:52]   round 1 opt:newton_exits=1 accumulator=shared bs64x1    warm    710.74 timed    727.53    711.00    723.16 ms
[09:59:56]   round 1 opt:newton_exits=0 accumulator=shared bs32x2    warm    676.86 timed    692.20    680.77    681.92 ms
[09:59:59]   round 1 opt:newton_exits=0 accumulator=shared bs32x1    warm    858.40 timed    861.43    864.55    874.10 ms
[10:00:02]   round 1 opt:newton_exits=0 accumulator=shared bs64x1    warm    686.23 timed    688.09    686.56    687.44 ms
[10:00:05]   round 1 n1k1o1                           bs256x1   warm    679.42 timed    673.88    684.33    675.78 ms
[10:00:08]   round 1 n1k1o1                           bs32x8    warm    676.74 timed    670.85    672.15    679.45 ms
[10:00:11]   round 1 n1k1o1                           bs32x7    warm    700.03 timed    687.02    671.21    679.91 ms
[10:00:14]   round 1 n1k1o1                           bs32x6    warm    688.20 timed    693.12    691.32    702.28 ms
[10:00:16]   capped n1k1o1 bs32x1 warm 1142.51 ms > 2.0x floor 488.21
[10:00:19]   round 1 n1k1o1                           bs64x4    warm    668.30 timed    668.59    673.53    671.89 ms
[10:00:21]   round 1 n1k1o1                           bs64x3    warm    682.82 timed    678.20    682.02    680.43 ms
[10:00:24]   round 1 n1k1o1                           bs64x2    warm    707.05 timed    730.05    714.34    714.50 ms
[10:00:28]   round 1 n1k1o1                           bs64x1    warm    925.18 timed    924.81    944.47    936.43 ms
[10:00:31]   round 1 n1k1o1                           bs128x2   warm    665.87 timed    665.58    671.78    671.71 ms
[10:00:34]   round 1 n1k1o1                           bs128x1   warm    721.51 timed    724.22    719.21    715.92 ms
[10:00:36]   round 1 n0k1o1                           bs256x1   warm    509.90 timed    498.77    505.60    508.71 ms
[10:00:38]   round 1 n0k1o1                           bs32x8    warm    524.66 timed    510.33    509.93    509.10 ms
[10:00:40]   round 1 n0k1o1                           bs32x7    warm    524.20 timed    526.39    523.55    521.06 ms
[10:00:42]   round 1 n0k1o1                           bs32x6    warm    525.79 timed    548.73    524.25    532.69 ms
[10:00:44]   capped n0k1o1 bs32x1 warm 1008.97 ms > 2.0x floor 488.21
[10:00:47]   round 1 n0k1o1                           bs64x4    warm    501.18 timed    504.94    500.40    517.19 ms
[10:00:49]   round 1 n0k1o1                           bs64x3    warm    526.37 timed    529.14    535.77    521.15 ms
[10:00:51]   round 1 n0k1o1                           bs64x2    warm    572.07 timed    578.14    580.15    579.83 ms
[10:00:54]   round 1 n0k1o1                           bs64x1    warm    827.19 timed    836.77    821.40    823.02 ms
[10:00:56]   round 1 n0k1o1                           bs128x2   warm    504.43 timed    530.08    504.74    507.59 ms
[10:00:59]   round 1 n0k1o1                           bs128x1   warm    582.99 timed    583.25    579.02    578.06 ms
[10:01:01]   round 1 n0k0o0                           bs256x1   warm    509.22 timed    517.50    517.81    510.55 ms
[10:01:03]   round 1 n0k0o0                           bs32x8    warm    515.31 timed    513.37    522.49    517.93 ms
[10:01:05]   round 1 n0k0o0                           bs32x7    warm    525.74 timed    531.75    535.64    530.81 ms
[10:01:08]   round 1 n0k0o0                           bs32x6    warm    558.16 timed    548.46    532.08    544.20 ms
[10:01:11]   round 1 n0k0o0                           bs32x1    warm    965.19 timed    978.64    952.38    950.78 ms
[10:01:14]   round 1 n0k0o0                           bs64x4    warm    514.60 timed    529.45    505.81    518.46 ms
[10:01:16]   round 1 n0k0o0                           bs64x3    warm    536.59 timed    537.18    530.87    530.59 ms
[10:01:18]   round 1 n0k0o0                           bs64x2    warm    572.89 timed    578.09    571.17    573.72 ms
[10:01:21]   round 1 n0k0o0                           bs64x1    warm    799.08 timed    787.32    778.88    786.94 ms
[10:01:23]   round 1 n0k0o0                           bs128x2   warm    524.67 timed    531.44    520.64    538.17 ms
[10:01:26]   round 1 n0k0o0                           bs128x1   warm    583.50 timed    588.69    579.16    584.80 ms
[10:01:29]   round 1 n1k0o0                           bs256x1   warm    634.97 timed    636.40    633.34    628.26 ms
[10:01:31]   round 1 n1k0o0                           bs32x8    warm    638.83 timed    631.65    633.24    637.88 ms
[10:01:34]   round 1 n1k0o0                           bs32x7    warm    652.77 timed    665.08    653.63    652.55 ms
[10:01:37]   round 1 n1k0o0                           bs32x6    warm    652.64 timed    657.92    658.17    649.98 ms
[10:01:39]   capped n1k0o0 bs32x1 warm 1076.32 ms > 2.0x floor 488.21
[10:01:41]   round 1 n1k0o0                           bs64x4    warm    638.68 timed    636.16    630.37    636.56 ms
[10:01:44]   round 1 n1k0o0                           bs64x3    warm    643.97 timed    644.33    643.90    648.08 ms
[10:01:47]   round 1 n1k0o0                           bs64x2    warm    665.77 timed    673.49    673.22    690.12 ms
[10:01:50]   round 1 n1k0o0                           bs64x1    warm    865.17 timed    857.82    856.74    854.30 ms
[10:01:53]   round 1 n1k0o0                           bs128x2   warm    625.61 timed    656.90    638.32    636.98 ms
[10:01:55]   round 1 n1k0o0                           bs128x1   warm    660.36 timed    665.56    670.73    668.32 ms
[10:01:58]   round 2 n1k0o0                           bs128x1   warm    671.68 timed    657.84    653.51    671.78 ms
[10:02:00]   round 2 n1k0o0                           bs128x2   warm    631.65 timed    634.13    632.48    647.79 ms
[10:02:04]   round 2 n1k0o0                           bs64x1    warm    873.64 timed    853.65    867.24    877.57 ms
[10:02:07]   round 2 n1k0o0                           bs64x2    warm    662.51 timed    687.60    673.63    666.84 ms
[10:02:09]   round 2 n1k0o0                           bs64x3    warm    649.18 timed    643.73    644.05    635.09 ms
[10:02:12]   round 2 n1k0o0                           bs64x4    warm    630.21 timed    623.33    641.40    637.00 ms
[10:02:14]   round 2 n1k0o0                           bs32x6    warm    661.96 timed    646.73    645.08    649.64 ms
[10:02:17]   round 2 n1k0o0                           bs32x7    warm    660.17 timed    651.17    653.69    655.72 ms
[10:02:20]   round 2 n1k0o0                           bs32x8    warm    650.95 timed    632.76    643.89    662.91 ms
[10:02:22]   round 2 n1k0o0                           bs256x1   warm    628.17 timed    629.11    629.67    629.16 ms
[10:02:25]   round 2 n0k0o0                           bs128x1   warm    586.52 timed    584.89    587.15    583.24 ms
[10:02:27]   round 2 n0k0o0                           bs128x2   warm    517.34 timed    513.17    511.77    519.84 ms
[10:02:30]   round 2 n0k0o0                           bs64x1    warm    781.12 timed    801.72    788.99    772.90 ms
[10:02:33]   round 2 n0k0o0                           bs64x2    warm    581.90 timed    582.08    579.12    580.40 ms
[10:02:35]   round 2 n0k0o0                           bs64x3    warm    540.14 timed    541.56    529.63    529.62 ms
[10:02:37]   round 2 n0k0o0                           bs64x4    warm    518.84 timed    511.54    516.00    515.31 ms
[10:02:41]   round 2 n0k0o0                           bs32x1    warm    952.44 timed    957.37    960.78    962.94 ms
[10:02:43]   round 2 n0k0o0                           bs32x6    warm    542.31 timed    541.22    551.12    559.95 ms
[10:02:45]   round 2 n0k0o0                           bs32x7    warm    532.88 timed    528.76    530.30    537.00 ms
[10:02:47]   round 2 n0k0o0                           bs32x8    warm    516.48 timed    510.25    514.07    526.31 ms
[10:02:49]   round 2 n0k0o0                           bs256x1   warm    530.29 timed    514.55    510.15    519.08 ms
[10:02:52]   round 2 n0k1o1                           bs128x1   warm    581.83 timed    582.84    575.99    588.87 ms
[10:02:54]   round 2 n0k1o1                           bs128x2   warm    507.61 timed    507.23    503.13    500.23 ms
[10:02:57]   round 2 n0k1o1                           bs64x1    warm    827.42 timed    830.94    840.30    840.76 ms
[10:03:00]   round 2 n0k1o1                           bs64x2    warm    576.85 timed    574.30    575.07    577.48 ms
[10:03:02]   round 2 n0k1o1                           bs64x3    warm    517.31 timed    521.26    540.29    525.75 ms
[10:03:04]   round 2 n0k1o1                           bs64x4    warm    506.82 timed    507.27    504.64    509.59 ms
[10:03:06]   round 2 n0k1o1                           bs32x6    warm    527.90 timed    523.34    518.42    527.80 ms
[10:03:08]   round 2 n0k1o1                           bs32x7    warm    520.90 timed    518.77    520.63    516.11 ms
[10:03:10]   round 2 n0k1o1                           bs32x8    warm    510.47 timed    506.17    511.43    508.99 ms
[10:03:12]   round 2 n0k1o1                           bs256x1   warm    521.91 timed    498.59    513.26    513.52 ms
[10:03:16]   round 2 n1k1o1                           bs128x1   warm    723.58 timed    725.39    733.11    736.87 ms
[10:03:19]   round 2 n1k1o1                           bs128x2   warm    674.98 timed    668.34    662.96    668.00 ms
[10:03:22]   round 2 n1k1o1                           bs64x1    warm    919.87 timed    927.10    922.39    923.50 ms
[10:03:25]   round 2 n1k1o1                           bs64x2    warm    713.34 timed    703.47    707.59    729.77 ms
[10:03:28]   round 2 n1k1o1                           bs64x3    warm    679.91 timed    683.51    684.99    677.74 ms
[10:03:31]   round 2 n1k1o1                           bs64x4    warm    678.76 timed    679.25    690.60    671.99 ms
[10:03:33]   round 2 n1k1o1                           bs32x6    warm    683.75 timed    669.43    682.58    673.44 ms
[10:03:36]   round 2 n1k1o1                           bs32x7    warm    681.89 timed    685.75    664.91    678.64 ms
[10:03:39]   round 2 n1k1o1                           bs32x8    warm    668.89 timed    679.97    677.38    685.92 ms
[10:03:41]   round 2 n1k1o1                           bs256x1   warm    688.29 timed    687.77    674.72    678.37 ms
[10:03:45]   round 2 opt:newton_exits=0 accumulator=shared bs64x1    warm    688.89 timed    705.69    682.83    684.22 ms
[10:03:48]   round 2 opt:newton_exits=0 accumulator=shared bs32x1    warm    854.63 timed    860.13    856.72    855.14 ms
[10:03:51]   round 2 opt:newton_exits=0 accumulator=shared bs32x2    warm    675.66 timed    675.07    673.40    678.12 ms
[10:03:55]   round 2 opt:newton_exits=1 accumulator=shared bs64x1    warm    730.26 timed    739.41    722.08    737.87 ms
[10:03:58]   round 2 opt:newton_exits=1 accumulator=shared bs32x1    warm    920.10 timed    899.97    920.46    919.07 ms
[10:04:01]   round 2 opt:newton_exits=1 accumulator=shared bs32x2    warm    732.84 timed    753.25    748.68    754.31 ms
[10:04:05]   round 2 plain                            bs256x1   warm    661.57 timed    658.95    657.03    663.35 ms
[10:04:08]   round 2 plain                            bs128x1   warm    716.01 timed    726.68    738.83    720.33 ms
[10:04:10]   round 2 plain                            bs128x2   warm    666.70 timed    663.22    666.13    671.71 ms
[10:04:14]   round 2 plain                            bs64x1    warm    931.65 timed    952.27    923.76    915.17 ms
[10:04:17]   round 2 plain                            bs64x2    warm    704.83 timed    697.28    709.07    711.89 ms
[10:04:19]   round 2 plain                            bs64x3    warm    678.19 timed    670.49    669.60    671.04 ms
[10:04:22]   round 2 plain                            bs32x6    warm    692.09 timed    704.52    691.88    693.54 ms
[10:04:25]   round 2 plain                            bs32x7    warm    679.93 timed    681.41    688.04    674.19 ms
[10:04:28]   round 2 plain                            bs32x8    warm    684.24 timed    661.20    655.85    660.37 ms
[10:04:30]   round 2 plain                            bs64x4    warm    655.50 timed    653.60    661.46    660.24 ms
[10:04:33]   round 2 tierA                            bs128x1   warm    561.55 timed    563.75    554.82    558.02 ms
[10:04:35]   round 2 tierA                            bs128x2   warm    493.69 timed    492.60    505.11    502.96 ms
[10:04:38]   round 2 tierA                            bs64x1    warm    767.89 timed    763.90    763.03    764.53 ms
[10:04:40]   round 2 tierA                            bs64x2    warm    555.22 timed    564.81    557.93    560.43 ms
[10:04:42]   round 2 tierA                            bs64x3    warm    504.09 timed    508.28    505.56    520.80 ms
[10:04:44]   round 2 tierA                            bs64x4    warm    493.39 timed    493.08    490.42    500.02 ms
[10:04:48]   round 2 tierA                            bs32x1    warm    909.93 timed    915.31    898.30    888.50 ms
[10:04:50]   round 2 tierA                            bs32x6    warm    524.84 timed    523.64    519.27    509.74 ms
[10:04:52]   round 2 tierA                            bs32x7    warm    509.21 timed    506.75    504.92    505.02 ms
[10:04:54]   round 2 tierA                            bs32x8    warm    499.85 timed    501.67    504.38    497.86 ms
[10:04:56]   round 2 tierA                            bs256x1   warm    491.95 timed    495.35    495.21    492.12 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs256x1    blk/SM  1 best   488.209 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs32x8     blk/SM  8 best   496.333 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs32x7     blk/SM  7 best   504.925 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs32x6     blk/SM  6 best   501.023 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs32x1     blk/SM  1 best   888.504 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs64x4     blk/SM  4 best   490.419 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs64x3     blk/SM  3 best   505.561 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs64x2     blk/SM  2 best   550.283 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs64x1     blk/SM  1 best   760.609 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs128x2    blk/SM  2 best   489.658 ms
[10:04:56] chain64/kvaerno3_bicgstab tierA                            bs128x1    blk/SM  1 best   554.816 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs64x4     blk/SM  4 best   644.754 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs32x8     blk/SM  8 best   655.854 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs32x7     blk/SM  7 best   674.191 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs32x6     blk/SM  6 best   689.183 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs32x1     blk/SM  1 best  1153.853 ms capped
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs64x3     blk/SM  3 best   658.926 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs64x2     blk/SM  2 best   697.280 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs64x1     blk/SM  1 best   911.702 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs128x2    blk/SM  2 best   656.100 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs128x1    blk/SM  1 best   718.055 ms
[10:04:56] chain64/kvaerno3_bicgstab plain                            bs256x1    blk/SM  1 best   657.029 ms
[10:04:56] chain64/kvaerno3_bicgstab opt:newton_exits=1 accumulator=shared bs32x2     blk/SM  2 best   735.113 ms
[10:04:56] chain64/kvaerno3_bicgstab opt:newton_exits=1 accumulator=shared bs32x1     blk/SM  1 best   899.972 ms
[10:04:56] chain64/kvaerno3_bicgstab opt:newton_exits=1 accumulator=shared bs64x1     blk/SM  1 best   711.000 ms
[10:04:56] chain64/kvaerno3_bicgstab opt:newton_exits=0 accumulator=shared bs32x2     blk/SM  2 best   673.401 ms
[10:04:56] chain64/kvaerno3_bicgstab opt:newton_exits=0 accumulator=shared bs32x1     blk/SM  1 best   855.138 ms
[10:04:56] chain64/kvaerno3_bicgstab opt:newton_exits=0 accumulator=shared bs64x1     blk/SM  1 best   682.832 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs256x1    blk/SM  1 best   673.878 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs32x8     blk/SM  8 best   670.853 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs32x7     blk/SM  7 best   664.913 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs32x6     blk/SM  6 best   669.426 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs32x1     blk/SM  1 best  1142.510 ms capped
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs64x4     blk/SM  4 best   668.590 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs64x3     blk/SM  3 best   677.738 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs64x2     blk/SM  2 best   703.469 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs64x1     blk/SM  1 best   922.387 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs128x2    blk/SM  2 best   662.957 ms
[10:04:56] chain64/kvaerno3_bicgstab n1k1o1                           bs128x1    blk/SM  1 best   715.917 ms
[10:04:56] chain64/kvaerno3_bicgstab n0k1o1                           bs256x1    blk/SM  1 best   498.591 ms
